SMILES,pIC50,mol,num_atoms,logP,formula
c1ccc2nsnc2c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e951c0>,9,1.6912999999999998,C6H4N2S
c1ccc2n[se]nc2c1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95230>,9,0.6867999999999999,C6H4N2Se
c1ccc2ocnc2c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e952a0>,9,1.8278,C7H5NO
c1ccc2c(c1)OCO2,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95310>,9,1.4152999999999996,C7H6O2
c1ccn2cccc2c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95380>,9,1.9393,C8H7N
c1cnc2[nH]ccc2c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e953f0>,9,1.5629,C7H6N2
c1ccn2nnnc2c1,0.75,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95460>,9,0.1242999999999998,C5H4N4
c1ccc2cccc-2cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e954d0>,10,2.7914000000000003,C10H8
C1C2C3C2C2C1C32,0.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95540>,7,1.1281,C7H8
C1CC2CCC1C2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e955b0>,7,2.1965000000000003,C7H12
C1C2CC3CC1CC(C2)C3,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95620>,10,2.832600000000001,C10H16
C1CCCC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95690>,5,1.9505,C5H10
c1cn[nH]c1,0.39,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95700>,5,0.4096999999999999,C3H4N2
c1cnoc1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95770>,5,0.6746,C3H3NO
c1c[nH]cn1,0.39,<rdkit.Chem.rdchem.Mol object at 0x7ff771e957e0>,5,0.4096999999999999,C3H4N2
c1cn[nH]n1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95850>,5,-0.1953,C2H3N3
c1cnon1,0.85,<rdkit.Chem.rdchem.Mol object at 0x7ff771e958c0>,5,0.0695999999999999,C2H2N2O
c1cocn1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95930>,5,0.6745999999999999,C3H3NO
c1cscn1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771e959a0>,5,1.1430999999999998,C3H3NS
c1nc[nH]n1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95a10>,5,-0.1953,C2H3N3
c1nnn[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95a80>,5,-0.8003000000000002,CH2N4
c1ccnnc1,0.33,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95af0>,6,0.4765999999999999,C4H4N2
c1cncnc1,0.33,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95b60>,6,0.4765999999999999,C4H4N2
c1cnccn1,0.33,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95bd0>,6,0.4765999999999999,C4H4N2
c1ncncn1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95c40>,6,-0.1284,C3H3N3
C1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95cb0>,7,2.730700000000001,C7H14
C1CCCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95d20>,8,3.120800000000002,C8H16
C1COCCOCCOCCO1,0.86,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95d90>,12,0.0664,C8H16O4
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95e00>,16,2.4909,C8H10NO5PS
COC(=O)C=C(C)OP(=O)(OC)OC,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95e70>,14,1.4807,C7H13O6P
CCOP(=S)(OCC)SCSCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95ee0>,13,3.727700000000003,C7H17O2PS3
CCOP(=S)(OCC)SCCSCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95f50>,14,3.770200000000002,C8H19O2PS3
NC(=O)N1c2ccccc2C=Cc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e95fc0>,18,3.3872000000000018,C15H12N2O
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96030>,28,5.1070000000000055,C26H28N2
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e960a0>,16,4.542900000000002,C8H8Cl3O3PS
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96110>,17,4.241100000000003,C10H14Cl2NO2PS
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96180>,18,3.9902000000000033,C12H19ClNO3P
COc1cc(CC(N)C(=O)O)ccc1O,0.44,<rdkit.Chem.rdchem.Mol object at 0x7ff771e961f0>,15,0.3551999999999998,C10H13NO4
C=CCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96260>,9,2.4151000000000007,C9H10
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e962d0>,13,3.651200000000001,C4H7Br2Cl2O4P
CCC=CCC=CCC=CCCCCCCCC(=O)OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96340>,21,5.748900000000005,C19H32O2
CCS(=O)CCSP(=O)(OC)OC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e963b0>,13,1.8891,C6H15O4PS2
OC(O)C(Cl)(Cl)Cl,0.22,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96420>,7,0.6672999999999998,C2H3Cl3O2
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96490>,32,3.692180000000001,C27H34N4O
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96500>,22,5.602600000000005,C20H28O2
O=C(O)c1c(O)cccc1O,0.16,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96570>,11,0.7959999999999998,C7H6O4
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,0.11,<rdkit.Chem.rdchem.Mol object at 0x7ff771e965e0>,29,0.9588000000000008,C21H33NO7
O=C(O)c1cccc(O)c1O,0.16,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96650>,11,0.7959999999999998,C7H6O4
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e966c0>,28,2.5727000000000007,C20H18ClNO6
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96730>,22,4.528400000000004,C19H23ClN2
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e967a0>,19,3.377900000000002,C14H19Cl2NO2
NCCC(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96810>,8,-1.2528999999999997,C4H10N2O2
COc1cc(CC(=O)O)ccc1O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96880>,13,1.0278999999999998,C9H10O4
N#CC(C#N)=NNc1ccccc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e968f0>,13,1.50166,C9H6N4
CC(=O)CN=O,0.46,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96960>,6,0.3418,C3H5NO2
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e969d0>,18,5.270200000000002,C12H8Cl6
FC(F)(F)C(F)(F)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96a40>,13,3.340700000000002,C8H5F5
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96ab0>,18,3.154700000000002,C10H14NO6P
Nc1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96b20>,17,2.2407000000000004,C12H10FNO2S
FC(F)(F)c1nc2ccccc2[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96b90>,13,2.5817,C8H5F3N2
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96c00>,24,3.694300000000003,C21H30O3
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96c70>,14,1.57852,C9H13BrN2O2
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96ce0>,16,2.08764,C12H18N2O2
Oc1ncnc2[nH]ncc12,0.87,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96d50>,10,0.0584999999999998,C5H4N4O
FC(F)(F)c1cccc2cccnc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96dc0>,14,3.2536000000000014,C10H6F3N
ClC1C=CC(Cl)C(Cl)C1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96e30>,10,2.985800000000001,C6H6Cl4
ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96ea0>,11,3.5523000000000007,C6H5Cl5
O=C(O)c1cc(Cl)ccc1O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96f10>,11,1.7437999999999998,C7H5ClO3
COc1ccccc1F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96f80>,9,1.8343,C7H7FO
Nc1c2c(nc3ccccc13)CCCC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e96ff0>,15,2.695800000000001,C13H14N2
c1cnc2nccnc2c1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97060>,10,1.0248,C7H5N3
O=c1cc[nH]c2cc(C(F)(F)F)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e970d0>,15,2.5469,C10H6F3NO
FC(F)(F)c1ccc2cccnc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97140>,14,3.2536000000000014,C10H6F3N
O=C(CC(=O)C(F)(F)F)c1cccs1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e971b0>,14,2.4523,C8H5F3O2S
O=[N+]([O-])c1ccc2nc(C(F)(F)F)[nH]c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97220>,16,2.4899000000000004,C8H4F3N3O2
CCCCC(N)C(=O)O,0.26,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97290>,9,0.5884999999999998,C6H13NO2
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97300>,17,5.391500000000002,C10H12Cl3O2PS
Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97370>,15,3.306400000000001,C8H5F6N
CC(=O)Nc1ccc(S(=O)(=O)F)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e973e0>,14,1.3032,C8H8FNO3S
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97450>,13,1.2085999999999997,C6H4N2O5
NC(=O)c1ccc(N)nc1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e974c0>,10,-0.2373000000000002,C6H7N3O
CN(C)C(=O)Nc1cccc(F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97530>,13,1.9192,C9H11FN2O
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e975a0>,14,3.0869000000000018,C9H10Cl2N2O
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97610>,15,3.0185000000000013,C9H10Cl2N2O2
CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97680>,17,3.651600000000003,C14H21NO2
O=C(O)Cc1cccc(F)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e976f0>,11,1.4528,C8H7FO2
O=C(O)C=Cc1ccc(O)c(O)c1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97760>,13,1.1956,C9H8O4
CN(C)C(=O)Nc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e977d0>,13,1.9192,C9H11FN2O
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97840>,19,3.5847200000000026,C12H21N2O3PS
CCCCCCCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e978b0>,12,3.2117000000000013,C10H20O2
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97920>,18,1.0568,C11H17N3O3S
CSc1ncnc2c1ncn2C1OC(CO)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97990>,20,-0.8403000000000003,C11H14N4O4S
CC(=O)Nc1ccc(Cl)cc1C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97a00>,15,3.3172000000000006,C9H7ClF3NO
CC(=O)Nc1ccccc1C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97a70>,14,2.663800000000001,C9H8F3NO
Fc1ccccc1CCl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97ae0>,9,2.5645000000000007,C7H6ClF
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97b50>,25,1.655,C11H13ClF3N3O4S3
O=C(O)COc1ccccc1F,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97bc0>,12,1.2891,C8H7FO3
Nc1ccccc1F,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97c30>,8,1.4079,C6H6FN
CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97ca0>,15,3.3172000000000006,C9H7ClF3NO
CC(=O)Nc1cc(C(F)(F)F)ccc1F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97d10>,15,2.8029,C9H7F4NO
OCc1cccc(C(F)(F)F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97d80>,12,2.1977,C8H7F3O
O=C(O)COc1cccc(C(F)(F)F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97df0>,15,2.1688,C9H7F3O3
CC(=O)Nc1ccc(C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97e60>,14,2.6638,C9H8F3NO
CC(=O)c1cccnc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97ed0>,9,1.2842,C7H7NO
O=[N+]([O-])c1ccc(F)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e97f40>,10,1.7338999999999998,C6H4FNO2
CC(=O)Nc1cccc(F)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98040>,11,1.7840999999999998,C8H8FNO
O=C(O)Cc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e980b0>,14,2.3325000000000005,C9H7F3O2
CC(=O)Nc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98120>,14,2.6638,C9H8F3NO
CC(=O)Nc1ccc(F)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98190>,11,1.7840999999999998,C8H8FNO
Fc1ccc(CCl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98200>,9,2.5645000000000007,C7H6ClF
Cc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98270>,8,2.13412,C7H7F
Fc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e982e0>,8,2.4791000000000007,C6H4ClF
COc1ccc(C(C)=O)c(O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98350>,12,1.6034,C9H10O3
OCCCCC(F)(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e983c0>,9,1.7113,C5H9F3O
Cc1cccc(F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98430>,8,2.13412,C7H7F
C=C(C)C(=O)OCC(F)(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e984a0>,11,1.668,C6H7F3O2
CCSCC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98510>,5,1.7594,C4H10S
NC(=O)C(F)(F)F,0.92,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98580>,7,0.0340000000000001,C2H2F3NO
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e985f0>,18,3.8118,C6F12
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98660>,35,2.937600000000001,C26H32F2O7
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e986d0>,29,3.5634000000000023,C25H32N2O2
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98740>,29,2.1097,C23H26N2O4
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e987b0>,21,3.8826000000000023,C19H27NO
O=S1(=O)N=CNc2ccccc21,0.15,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98820>,12,0.8291,C7H6N2O2S
NC(=O)c1ccccc1C(F)(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98890>,13,1.8043,C8H6F3NO
CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98900>,32,3.594100000000002,C26H43NO5
CC1=NS(=O)(=O)c2ccccc2N1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98970>,13,1.2191999999999998,C8H8N2O2S
NC(=O)c1[nH]cnc1N,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e989e0>,9,-0.9092000000000005,C4H6N4O
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98a50>,24,4.832100000000005,C20H24N2OS
O=C1C=CC(=O)C(c2ccccc2)=C1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98ac0>,14,1.778,C12H8O2
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98b30>,25,3.251100000000002,C20H32O5
Fc1cc(F)c(F)c(F)c1F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98ba0>,11,2.3821000000000003,C6HF5
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98c10>,20,2.0024,C14H22ClN3O2
O=[N+]([O-])c1cc(F)ccc1F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98c80>,11,1.873,C6H3F2NO2
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98cf0>,14,1.6818,C8H7ClN2O2S
c1ccc(-c2ccccn2)nc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98d60>,12,2.1435999999999997,C10H8N2
Fc1ccccc1F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98dd0>,8,1.9648,C6H4F2
Oc1ccccc1F,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98e40>,8,1.5313,C6H5FO
Nc1ccc(F)c(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98eb0>,9,2.0613,C6H5ClFN
Fc1ccc(F)c(F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98f20>,9,2.1039,C6H3F3
Nc1ccc(F)cc1F,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e98f90>,9,1.547,C6H5F2N
CNC(=O)CF,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99000>,6,-0.2981,C3H6FNO
CC(C)SC1OC(CO)C(O)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99070>,15,-1.0721000000000005,C9H18O5S
NNC(=O)c1ccnc(F)c1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e990e0>,11,-0.1758000000000006,C6H6FN3O
c1cncc(CN2CCCC2)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99150>,12,1.6774,C10H14N2
N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e991c0>,18,2.4002600000000003,C10H5F3N4O
Nc1ccc(F)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99230>,8,1.4079,C6H6FN
Oc1ccc(F)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e992a0>,8,1.5313,C6H5FO
OCCF,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99310>,4,-0.0518,C2H5FO
N#CCC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99380>,6,-0.01532,C3H3NO2
Fc1cccc(F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e993f0>,8,1.9648,C6H4F2
Nc1cccc(F)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99460>,8,1.4079,C6H6FN
Oc1cccc(F)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771e994d0>,8,1.5313,C6H5FO
Fc1cccnc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99540>,7,1.2207,C5H4FN
Fc1ccccn1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771e995b0>,7,1.2207,C5H4FN
NC(=O)NCCCC(N)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99620>,12,-1.1531999999999991,C6H13N3O3
CC(O)C(F)(F)F,0.12,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99690>,7,0.9295,C3H5F3O
OCC(F)(F)C(F)(F)C(F)(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99700>,12,1.8116,C4H3F7O
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99770>,27,2.780800000000001,C22H29FO4
CCOC(=O)C(F)(F)F,0.08,<rdkit.Chem.rdchem.Mol object at 0x7ff771e997e0>,9,1.1118,C4H5F3O2
O=[N+]([O-])c1ccccc1C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99850>,13,2.613600000000001,C7H4F3NO2
COc1ccc(C(c2ccc(OC)cc2)C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e998c0>,21,4.398000000000003,C16H15F3O2
O=C(O)c1c(F)cccc1F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99930>,11,1.663,C7H4F2O2
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771e999a0>,17,1.4230200000000002,C12H12N2O3
Fc1c(F)c(F)c(F)c(F)c1F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99a10>,12,2.5212,C6F6
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99a80>,17,3.1752,C7H2ClF3N2O4
COC(=O)c1ccccc1F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99af0>,11,1.6122999999999998,C8H7FO2
Fc1cccc2cccnc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99b60>,11,2.3739,C9H6FN
CC(=O)Nc1cccc(Cl)c1F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99bd0>,12,2.4375,C8H7ClFNO
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99c40>,19,0.8334000000000001,C12H11N7
CC(=O)Nc1ccccc1F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99cb0>,11,1.7840999999999998,C8H8FNO
O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99d20>,14,2.3192,C7H4F3NO3
FC(F)(F)c1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99d90>,14,3.7242000000000006,C8H4F6
CN(C)N=Nc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99e00>,15,3.2657000000000016,C9H10F3N3
Oc1ccc(C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99e70>,11,2.4110000000000005,C7H5F3O
O=[N+]([O-])c1ccc(C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99ee0>,13,2.613600000000001,C7H4F3NO2
O=[N+]([O-])c1cccc(F)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99f50>,10,1.7339,C6H4FNO2
COC(=O)c1ccc(F)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e99fc0>,11,1.6122999999999998,C8H7FO2
CC(=O)c1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e9a030>,10,2.0283,C8H7FO
N#Cc1cccc(F)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771e9a0a0>,9,1.69738,C7H4FN
O=C(Nc1ccccc1)C(F)(F)F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771e9a110>,13,2.1874,C8H6F3NO
